0.000000	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	0.000000	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	
66.550409	0.000000	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	0.000000	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	
66.550409	66.550409	0.000000	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	0.000000	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	
66.550409	66.550409	66.550409	0.000000	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	0.000000	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	
66.550409	66.550409	66.550409	66.550409	0.000000	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	0.000000	66.550409	66.550409	66.550409	66.550409	66.550409	
66.550409	66.550409	66.550409	66.550409	66.550409	0.000000	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	0.000000	66.550409	66.550409	66.550409	66.550409	
66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	5.873890	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	0.000000	66.550409	66.550409	66.550409	
66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	0.000000	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	0.000000	66.550409	66.550409	
66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	0.000000	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	0.000000	66.550409	
66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	0.000000	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	0.000000	
0.000000	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	
66.550409	0.000000	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	
66.550409	66.550409	0.000000	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	
66.550409	66.550409	66.550409	0.000000	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	
66.550409	66.550409	66.550409	66.550409	0.000000	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	
66.550409	66.550409	66.550409	66.550409	66.550409	0.000000	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	
66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	0.000000	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	
66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	0.000000	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	
66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	0.000000	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	
66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	0.000000	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	66.550409	
