0.000000	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	0.000000	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	
6982.371668	0.000000	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	0.000000	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	
6982.371668	6982.371668	0.000000	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	0.000000	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	
6982.371668	6982.371668	6982.371668	0.000000	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	0.000000	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	
6982.371668	6982.371668	6982.371668	6982.371668	0.000000	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	0.000000	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	
6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	0.000000	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	0.000000	6982.371668	6982.371668	6982.371668	6982.371668	
6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	0.000000	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	0.000000	6982.371668	6982.371668	6982.371668	
6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	0.000000	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	0.000000	6982.371668	6982.371668	
6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	0.000000	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	0.000000	6982.371668	
6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	0.000000	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	0.000000	
0.000000	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	
6982.371668	0.000000	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	
6982.371668	6982.371668	0.000000	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	
6982.371668	6982.371668	6982.371668	0.000000	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	
6982.371668	6982.371668	6982.371668	6982.371668	0.000000	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	
6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	0.000000	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	
6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	0.000000	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	
6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	0.000000	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	
6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	0.000000	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	
6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	0.000000	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	6982.371668	
